statement_id,variant_type,selected_k,RCS,rank,found,recall@1,recall@5,recall@10,mrr
495,biomarker_order,3,0.9364497758390888,1.0,True,1,1,1,1.0
495,wording,3,0.9321422905949655,1.0,True,1,1,1,1.0
496,original,3,0.8982341269841271,3.0,True,0,1,1,0.3333333333333333
496,biomarker_synonym,3,0.8982341269841271,3.0,True,0,1,1,0.3333333333333333
496,biomarker_order,3,0.8982341269841271,3.0,True,0,1,1,0.3333333333333333
496,wording,3,0.9002958603664386,3.0,True,0,1,1,0.3333333333333333
497,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
497,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
497,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
497,wording,3,0.9308302115114767,1.0,True,1,1,1,1.0
499,original,3,0.9497141580407531,1.0,True,1,1,1,1.0
499,biomarker_synonym,3,0.9497141580407531,1.0,True,1,1,1,1.0
499,biomarker_order,3,0.9497141580407531,1.0,True,1,1,1,1.0
499,wording,3,0.9265732326292122,1.0,True,1,1,1,1.0
500,original,3,0.9364497758390888,1.0,True,1,1,1,1.0
500,biomarker_synonym,3,0.9364497758390888,1.0,True,1,1,1,1.0
500,biomarker_order,3,0.9364497758390888,1.0,True,1,1,1,1.0
500,wording,3,0.8166941427067499,1.0,True,1,1,1,1.0
501,original,3,0.8982341269841271,2.0,True,0,1,1,0.5
501,biomarker_synonym,3,0.8982341269841271,2.0,True,0,1,1,0.5
501,biomarker_order,3,0.8982341269841271,2.0,True,0,1,1,0.5
501,wording,3,0.9002958603664386,2.0,True,0,1,1,0.5
502,original,10,0.36421390965521305,8.0,True,0,0,1,0.125
502,biomarker_synonym,10,0.36421390965521305,8.0,True,0,0,1,0.125
502,biomarker_order,10,0.36421390965521305,8.0,True,0,0,1,0.125
502,wording,10,0.3824770003320968,7.0,True,0,0,1,0.14285714285714285
503,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
503,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
503,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
503,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
504,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
504,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
504,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
504,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
505,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
505,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
505,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
505,wording,3,0.9218156294976254,1.0,True,1,1,1,1.0
506,original,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
506,biomarker_synonym,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
506,biomarker_order,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
506,wording,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
507,original,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
507,biomarker_synonym,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
507,biomarker_order,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
507,wording,3,0.9669841269841271,2.0,True,0,1,1,0.5
508,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
508,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
508,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
508,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
509,original,3,0.9364497758390888,1.0,True,1,1,1,1.0
509,biomarker_synonym,3,0.9364497758390888,1.0,True,1,1,1,1.0
509,biomarker_order,3,0.9364497758390888,1.0,True,1,1,1,1.0
509,wording,3,0.9265732326292122,1.0,True,1,1,1,1.0
510,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
510,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
510,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
510,wording,3,0.9265732326292122,1.0,True,1,1,1,1.0
511,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
511,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
511,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
511,wording,3,0.9631131214765436,1.0,True,1,1,1,1.0
512,original,10,0.33352812895006,1.0,True,1,1,1,1.0
512,biomarker_synonym,10,0.33352812895006,1.0,True,1,1,1,1.0
512,biomarker_order,10,0.33352812895006,1.0,True,1,1,1,1.0
512,wording,10,0.35015463497415633,1.0,True,1,1,1,1.0
513,original,10,0.33352812895006,1.0,True,1,1,1,1.0
513,biomarker_synonym,10,0.33352812895006,1.0,True,1,1,1,1.0
513,biomarker_order,10,0.33352812895006,1.0,True,1,1,1,1.0
513,wording,10,0.3808404156793094,1.0,True,1,1,1,1.0
514,original,10,0.33352812895006,1.0,True,1,1,1,1.0
514,biomarker_synonym,10,0.33352812895006,1.0,True,1,1,1,1.0
514,biomarker_order,10,0.33352812895006,1.0,True,1,1,1,1.0
514,wording,10,0.3808404156793094,1.0,True,1,1,1,1.0
515,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
515,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
515,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
515,wording,3,0.953409953258376,1.0,True,1,1,1,1.0
516,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
516,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
516,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
516,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
517,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
517,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
517,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
517,wording,3,0.9437109971459317,1.0,True,1,1,1,1.0
518,original,3,0.9364497758390888,1.0,True,1,1,1,1.0
518,biomarker_synonym,3,0.9364497758390888,1.0,True,1,1,1,1.0
518,biomarker_order,3,0.9364497758390888,1.0,True,1,1,1,1.0
518,wording,3,0.9265732326292122,1.0,True,1,1,1,1.0
519,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
519,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
519,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
519,wording,3,0.893239899295879,1.0,True,1,1,1,1.0
520,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
520,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
520,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
520,wording,3,0.9265732326292122,1.0,True,1,1,1,1.0
521,original,10,0.5342633161578121,1.0,True,1,1,1,1.0
521,biomarker_synonym,10,0.5342633161578121,1.0,True,1,1,1,1.0
521,biomarker_order,10,0.5342633161578121,1.0,True,1,1,1,1.0
521,wording,10,0.5385224111001369,1.0,True,1,1,1,1.0
522,original,10,0.5342633161578121,1.0,True,1,1,1,1.0
522,biomarker_synonym,10,0.5342633161578121,1.0,True,1,1,1,1.0
522,biomarker_order,10,0.5342633161578121,1.0,True,1,1,1,1.0
522,wording,3,0.8195673533198734,1.0,True,1,1,1,1.0
523,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
523,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
523,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
523,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
524,original,3,0.9523499806426636,1.0,True,1,1,1,1.0
524,biomarker_synonym,3,0.9523499806426636,1.0,True,1,1,1,1.0
524,biomarker_order,3,0.9523499806426636,1.0,True,1,1,1,1.0
524,wording,3,0.9265732326292122,1.0,True,1,1,1,1.0
525,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
525,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
525,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
525,wording,3,0.9528204534582836,1.0,True,1,1,1,1.0
526,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
526,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
526,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
526,wording,3,0.93606167820392,1.0,True,1,1,1,1.0
527,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
527,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
527,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
527,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
528,original,3,0.9218156294976254,1.0,True,1,1,1,1.0
528,biomarker_synonym,3,0.9218156294976254,1.0,True,1,1,1,1.0
528,biomarker_order,3,0.9218156294976254,1.0,True,1,1,1,1.0
528,wording,3,0.9218156294976254,1.0,True,1,1,1,1.0
529,original,3,0.9265732326292122,1.0,True,1,1,1,1.0
529,biomarker_synonym,3,0.9265732326292122,1.0,True,1,1,1,1.0
529,biomarker_order,3,0.9265732326292122,1.0,True,1,1,1,1.0
529,wording,3,0.9210651604544735,1.0,True,1,1,1,1.0
530,original,10,0.5691714235459144,1.0,True,1,1,1,1.0
530,biomarker_synonym,10,0.5691714235459144,1.0,True,1,1,1,1.0
530,biomarker_order,10,0.5691714235459144,1.0,True,1,1,1,1.0
530,wording,10,0.5734305184882391,1.0,True,1,1,1,1.0
531,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
531,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
531,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
531,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
532,original,3,0.9180452553470577,1.0,True,1,1,1,1.0
532,biomarker_synonym,3,0.9180452553470577,1.0,True,1,1,1,1.0
532,biomarker_order,3,0.9180452553470577,1.0,True,1,1,1,1.0
532,wording,3,0.8530295464334581,1.0,True,1,1,1,1.0
533,original,3,0.9523499806426636,1.0,True,1,1,1,1.0
533,biomarker_synonym,3,0.9523499806426636,1.0,True,1,1,1,1.0
533,biomarker_order,3,0.9523499806426636,1.0,True,1,1,1,1.0
533,wording,3,0.9523499806426636,1.0,True,1,1,1,1.0
534,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
534,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
534,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
534,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
535,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
535,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
535,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
535,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
538,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
538,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
538,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
538,wording,3,0.8666941427067499,1.0,True,1,1,1,1.0
539,original,10,0.36421390965521305,8.0,True,0,0,1,0.125
539,biomarker_synonym,10,0.36421390965521305,8.0,True,0,0,1,0.125
539,biomarker_order,10,0.36421390965521305,8.0,True,0,0,1,0.125
539,wording,10,0.36421390965521305,8.0,True,0,0,1,0.125
540,original,10,0.36421390965521305,5.0,True,0,1,1,0.2
540,biomarker_synonym,10,0.36421390965521305,5.0,True,0,1,1,0.2
540,biomarker_order,10,0.36421390965521305,5.0,True,0,1,1,0.2
540,wording,10,0.36540308572607827,6.0,True,0,0,1,0.16666666666666666
541,original,10,0.4827383323810438,1.0,True,1,1,1,1.0
541,biomarker_synonym,10,0.4827383323810438,1.0,True,1,1,1,1.0
541,biomarker_order,10,0.4827383323810438,1.0,True,1,1,1,1.0
541,wording,10,0.5691714235459144,1.0,True,1,1,1,1.0
542,original,10,0.533074140086947,1.0,True,1,1,1,1.0
542,biomarker_synonym,10,0.533074140086947,1.0,True,1,1,1,1.0
542,biomarker_order,10,0.533074140086947,1.0,True,1,1,1,1.0
542,wording,10,0.5691714235459144,1.0,True,1,1,1,1.0
543,original,10,0.36421390965521305,1.0,True,1,1,1,1.0
543,biomarker_synonym,10,0.36421390965521305,1.0,True,1,1,1,1.0
543,biomarker_order,10,0.36421390965521305,1.0,True,1,1,1,1.0
543,wording,10,0.36421390965521305,1.0,True,1,1,1,1.0
544,original,10,0.36421390965521305,1.0,True,1,1,1,1.0
544,biomarker_synonym,10,0.36421390965521305,1.0,True,1,1,1,1.0
544,biomarker_order,10,0.36421390965521305,1.0,True,1,1,1,1.0
544,wording,10,0.36540308572607827,1.0,True,1,1,1,1.0
545,original,10,0.36421390965521305,7.0,True,0,0,1,0.14285714285714285
545,biomarker_synonym,10,0.36421390965521305,7.0,True,0,0,1,0.14285714285714285
545,biomarker_order,10,0.36421390965521305,7.0,True,0,0,1,0.14285714285714285
545,wording,10,0.36421390965521305,6.0,True,0,0,1,0.16666666666666666
546,original,10,0.36421390965521305,6.0,True,0,0,1,0.16666666666666666
546,biomarker_synonym,10,0.36421390965521305,6.0,True,0,0,1,0.16666666666666666
546,biomarker_order,10,0.36421390965521305,6.0,True,0,0,1,0.16666666666666666
546,wording,10,0.36540308572607827,5.0,True,0,1,1,0.2
547,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
547,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
547,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
547,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
548,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
548,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
548,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
548,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
549,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
549,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
549,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
549,wording,3,0.9669841269841271,1.0,True,1,1,1,1.0
550,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
550,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
550,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
550,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
551,original,3,0.9235058661145619,1.0,True,1,1,1,1.0
551,biomarker_synonym,3,0.9235058661145619,1.0,True,1,1,1,1.0
551,biomarker_order,3,0.9235058661145619,1.0,True,1,1,1,1.0
551,wording,3,0.8666941427067499,1.0,True,1,1,1,1.0
552,original,10,0.445560790537691,2.0,True,0,1,1,0.5
552,biomarker_synonym,10,0.445560790537691,2.0,True,0,1,1,0.5
552,biomarker_order,10,0.445560790537691,2.0,True,0,1,1,0.5
552,wording,10,0.46644639150411205,1.0,True,1,1,1,1.0
553,original,3,0.8793069186962317,2.0,True,0,1,1,0.5
553,biomarker_synonym,3,0.8793069186962317,2.0,True,0,1,1,0.5
553,biomarker_order,3,0.8793069186962317,2.0,True,0,1,1,0.5
553,wording,3,0.8929715149695235,2.0,True,0,1,1,0.5
554,original,10,0.5203691147436056,8.0,True,0,0,1,0.125
554,biomarker_synonym,10,0.5203691147436056,8.0,True,0,0,1,0.125
554,biomarker_order,10,0.5203691147436056,7.0,True,0,0,1,0.14285714285714285
554,wording,10,0.5203691147436056,6.0,True,0,0,1,0.16666666666666666
555,original,10,0.5203691147436056,1.0,True,1,1,1,1.0
555,biomarker_synonym,10,0.5203691147436056,1.0,True,1,1,1,1.0
555,biomarker_order,10,0.5203691147436056,1.0,True,1,1,1,1.0
555,wording,10,0.5203691147436056,1.0,True,1,1,1,1.0
556,original,10,0.5203691147436056,,False,0,0,0,0.0
556,biomarker_synonym,10,0.5203691147436056,,False,0,0,0,0.0
556,biomarker_order,10,0.5203691147436056,,False,0,0,0,0.0
556,wording,10,0.5203691147436056,,False,0,0,0,0.0
557,original,10,0.5203691147436056,,False,0,0,0,0.0
557,biomarker_synonym,10,0.5203691147436056,,False,0,0,0,0.0
557,biomarker_order,10,0.5203691147436056,,False,0,0,0,0.0
557,wording,10,0.5203691147436056,,False,0,0,0,0.0
558,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
558,biomarker_synonym,3,0.9669841269841271,1.0,True,1,1,1,1.0
558,biomarker_order,3,0.9669841269841271,1.0,True,1,1,1,1.0
558,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
559,original,3,0.859526698916012,1.0,True,1,1,1,1.0
559,biomarker_synonym,3,0.859526698916012,1.0,True,1,1,1,1.0
559,biomarker_order,3,0.859526698916012,1.0,True,1,1,1,1.0
559,wording,3,0.8332493266532381,1.0,True,1,1,1,1.0
560,original,3,0.8140617161375963,2.0,True,0,1,1,0.5
560,biomarker_synonym,3,0.8140617161375963,2.0,True,0,1,1,0.5
560,biomarker_order,3,0.8140617161375963,2.0,True,0,1,1,0.5
560,wording,3,0.7877843438748225,2.0,True,0,1,1,0.5
561,original,10,0.3564688610952697,5.0,True,0,1,1,0.2
561,biomarker_synonym,10,0.3564688610952697,5.0,True,0,1,1,0.2
561,biomarker_order,10,0.3564688610952697,5.0,True,0,1,1,0.2
561,wording,10,0.4106526831495888,4.0,True,0,1,1,0.25
562,original,3,0.8140617161375963,1.0,True,1,1,1,1.0
562,biomarker_synonym,3,0.8140617161375963,1.0,True,1,1,1,1.0
562,biomarker_order,3,0.8140617161375963,1.0,True,1,1,1,1.0
562,wording,3,0.7877843438748225,2.0,True,0,1,1,0.5
563,original,3,0.8140617161375963,2.0,True,0,1,1,0.5
563,biomarker_synonym,3,0.8140617161375963,2.0,True,0,1,1,0.5
563,biomarker_order,3,0.8140617161375963,2.0,True,0,1,1,0.5
563,wording,3,0.7877843438748225,2.0,True,0,1,1,0.5
564,original,10,0.43027525176568193,4.0,True,0,1,1,0.25
564,biomarker_synonym,10,0.43027525176568193,4.0,True,0,1,1,0.25
564,biomarker_order,10,0.43027525176568193,4.0,True,0,1,1,0.25
564,wording,10,0.4291311591813776,4.0,True,0,1,1,0.25
565,original,3,0.8530295464334581,1.0,True,1,1,1,1.0
565,biomarker_synonym,3,0.8530295464334581,1.0,True,1,1,1,1.0
565,biomarker_order,3,0.8530295464334581,1.0,True,1,1,1,1.0
565,wording,3,0.8530295464334581,1.0,True,1,1,1,1.0
566,original,3,0.8793069186962317,1.0,True,1,1,1,1.0
566,biomarker_synonym,3,0.8793069186962317,1.0,True,1,1,1,1.0
566,biomarker_order,3,0.8793069186962317,1.0,True,1,1,1,1.0
566,wording,3,0.7877843438748225,1.0,True,1,1,1,1.0
567,original,3,0.8793069186962317,1.0,True,1,1,1,1.0
567,biomarker_synonym,3,0.8793069186962317,1.0,True,1,1,1,1.0
567,biomarker_order,3,0.8793069186962317,1.0,True,1,1,1,1.0
567,wording,3,0.7999159933199049,1.0,True,1,1,1,1.0
568,original,3,0.8793069186962317,1.0,True,1,1,1,1.0
568,biomarker_synonym,3,0.8793069186962317,1.0,True,1,1,1,1.0
568,biomarker_order,3,0.8793069186962317,1.0,True,1,1,1,1.0
568,wording,3,0.8332493266532381,1.0,True,1,1,1,1.0
569,original,3,0.7865951678039574,1.0,True,1,1,1,1.0
569,biomarker_synonym,3,0.7865951678039574,1.0,True,1,1,1,1.0
569,biomarker_order,3,0.7865951678039574,1.0,True,1,1,1,1.0
569,wording,3,0.7877843438748225,1.0,True,1,1,1,1.0
570,original,3,0.8793069186962317,3.0,True,0,1,1,0.3333333333333333
570,biomarker_synonym,3,0.8793069186962317,3.0,True,0,1,1,0.3333333333333333
570,biomarker_order,3,0.8793069186962317,3.0,True,0,1,1,0.3333333333333333
570,wording,3,0.7877843438748225,3.0,True,0,1,1,0.3333333333333333
571,original,10,0.41086806850449387,4.0,True,0,1,1,0.25
571,biomarker_synonym,10,0.41086806850449387,4.0,True,0,1,1,0.25
571,biomarker_order,10,0.41086806850449387,4.0,True,0,1,1,0.25
571,wording,10,0.4094635070787236,4.0,True,0,1,1,0.25
572,original,3,0.8140617161375963,2.0,True,0,1,1,0.5
572,biomarker_synonym,3,0.8140617161375963,2.0,True,0,1,1,0.5
572,biomarker_order,3,0.8140617161375963,2.0,True,0,1,1,0.5
572,wording,3,0.7877843438748225,2.0,True,0,1,1,0.5
573,original,3,0.9098412698412698,2.0,True,0,1,1,0.5
573,biomarker_synonym,3,0.9098412698412698,2.0,True,0,1,1,0.5
573,biomarker_order,3,0.9098412698412698,2.0,True,0,1,1,0.5
573,wording,3,0.7877843438748225,2.0,True,0,1,1,0.5
574,original,3,0.8140617161375963,3.0,True,0,1,1,0.3333333333333333
574,biomarker_synonym,3,0.8140617161375963,3.0,True,0,1,1,0.3333333333333333
574,biomarker_order,3,0.8140617161375963,3.0,True,0,1,1,0.3333333333333333
574,wording,3,0.7877843438748225,2.0,True,0,1,1,0.5
575,original,3,0.8793069186962317,2.0,True,0,1,1,0.5
575,biomarker_synonym,3,0.8793069186962317,2.0,True,0,1,1,0.5
575,biomarker_order,3,0.8793069186962317,2.0,True,0,1,1,0.5
575,wording,3,0.7877843438748225,2.0,True,0,1,1,0.5
576,original,3,0.8793069186962317,2.0,True,0,1,1,0.5
576,biomarker_synonym,3,0.8793069186962317,2.0,True,0,1,1,0.5
576,biomarker_order,3,0.8793069186962317,2.0,True,0,1,1,0.5
576,wording,3,0.8530295464334581,2.0,True,0,1,1,0.5
577,original,3,0.8793069186962317,1.0,True,1,1,1,1.0
577,biomarker_synonym,3,0.8793069186962317,1.0,True,1,1,1,1.0
577,biomarker_order,3,0.8793069186962317,1.0,True,1,1,1,1.0
577,wording,3,0.8332493266532381,1.0,True,1,1,1,1.0
578,original,3,0.8793069186962317,1.0,True,1,1,1,1.0
578,biomarker_synonym,3,0.8793069186962317,1.0,True,1,1,1,1.0
578,biomarker_order,3,0.8793069186962317,1.0,True,1,1,1,1.0
578,wording,3,0.8332493266532381,1.0,True,1,1,1,1.0
579,original,10,0.35521790054089303,,False,0,0,0,0.0
579,biomarker_synonym,10,0.35521790054089303,,False,0,0,0,0.0
579,biomarker_order,10,0.35521790054089303,,False,0,0,0,0.0
579,wording,10,0.24285617544979807,,False,0,0,0,0.0
580,original,10,0.42046310309952845,,False,0,0,0,0.0
580,biomarker_synonym,10,0.4135482094825072,,False,0,0,0,0.0
580,biomarker_order,10,0.42046310309952845,,False,0,0,0,0.0
580,wording,10,0.43412769937282036,,False,0,0,0,0.0
581,original,10,0.35521790054089303,,False,0,0,0,0.0
581,biomarker_synonym,10,0.24977106906681934,,False,0,0,0,0.0
581,biomarker_order,10,0.35521790054089303,,False,0,0,0,0.0
581,wording,10,0.34775858461937087,,False,0,0,0,0.0
582,original,10,0.35521790054089303,,False,0,0,0,0.0
582,biomarker_synonym,10,0.35521790054089303,,False,0,0,0,0.0
582,biomarker_order,10,0.35521790054089303,,False,0,0,0,0.0
582,wording,10,0.24285617544979807,,False,0,0,0,0.0
583,original,10,0.42046310309952845,,False,0,0,0,0.0
583,biomarker_synonym,10,0.4135482094825072,,False,0,0,0,0.0
583,biomarker_order,10,0.42046310309952845,,False,0,0,0,0.0
583,wording,10,0.43412769937282036,,False,0,0,0,0.0
584,original,10,0.35521790054089303,,False,0,0,0,0.0
584,biomarker_synonym,10,0.24977106906681934,,False,0,0,0,0.0
584,biomarker_order,10,0.35521790054089303,,False,0,0,0,0.0
584,wording,10,0.34775858461937087,,False,0,0,0,0.0
585,original,10,0.5203691147436056,,False,0,0,0,0.0
585,biomarker_synonym,10,0.5203691147436056,,False,0,0,0,0.0
585,biomarker_order,10,0.5203691147436056,,False,0,0,0,0.0
585,wording,10,0.5203691147436056,,False,0,0,0,0.0
586,original,10,0.5203691147436056,6.0,True,0,0,1,0.16666666666666666
586,biomarker_synonym,10,0.5203691147436056,6.0,True,0,0,1,0.16666666666666666
586,biomarker_order,10,0.5203691147436056,5.0,True,0,1,1,0.2
586,wording,10,0.5203691147436056,5.0,True,0,1,1,0.2
587,original,10,0.5203691147436056,9.0,True,0,0,1,0.1111111111111111
587,biomarker_synonym,10,0.5203691147436056,9.0,True,0,0,1,0.1111111111111111
587,biomarker_order,10,0.5203691147436056,9.0,True,0,0,1,0.1111111111111111
587,wording,10,0.5203691147436056,9.0,True,0,0,1,0.1111111111111111
588,original,10,0.5203691147436056,10.0,True,0,0,1,0.1
588,biomarker_synonym,10,0.5203691147436056,10.0,True,0,0,1,0.1
588,biomarker_order,10,0.5203691147436056,10.0,True,0,0,1,0.1
588,wording,10,0.5203691147436056,10.0,True,0,0,1,0.1
589,original,10,0.5203691147436056,7.0,True,0,0,1,0.14285714285714285
589,biomarker_synonym,10,0.5203691147436056,7.0,True,0,0,1,0.14285714285714285
589,biomarker_order,10,0.5203691147436056,8.0,True,0,0,1,0.125
589,wording,10,0.5203691147436056,7.0,True,0,0,1,0.14285714285714285
591,original,3,0.9098412698412698,3.0,True,0,1,1,0.3333333333333333
591,biomarker_synonym,3,0.9098412698412698,3.0,True,0,1,1,0.3333333333333333
591,biomarker_order,3,0.9098412698412698,3.0,True,0,1,1,0.3333333333333333
591,wording,3,0.9265437236307182,3.0,True,0,1,1,0.3333333333333333
592,original,3,0.9235058661145619,2.0,True,0,1,1,0.5
592,biomarker_synonym,3,0.9235058661145619,2.0,True,0,1,1,0.5
592,biomarker_order,3,0.9235058661145619,2.0,True,0,1,1,0.5
592,wording,3,0.9041062689921564,2.0,True,0,1,1,0.5
593,original,3,0.9098412698412698,3.0,True,0,1,1,0.3333333333333333
593,biomarker_synonym,3,0.9098412698412698,3.0,True,0,1,1,0.3333333333333333
593,biomarker_order,3,0.9098412698412698,3.0,True,0,1,1,0.3333333333333333
593,wording,3,0.9265437236307182,3.0,True,0,1,1,0.3333333333333333
594,original,3,0.803029546433458,2.0,True,0,1,1,0.5
594,biomarker_synonym,3,0.8530295464334581,2.0,True,0,1,1,0.5
594,biomarker_order,3,0.8530295464334581,2.0,True,0,1,1,0.5
594,wording,3,0.8666941427067499,1.0,True,1,1,1,1.0
595,original,3,0.8530295464334581,3.0,True,0,1,1,0.3333333333333333
595,biomarker_synonym,3,0.8530295464334581,3.0,True,0,1,1,0.3333333333333333
595,biomarker_order,3,0.8530295464334581,3.0,True,0,1,1,0.3333333333333333
595,wording,3,0.8530295464334581,2.0,True,0,1,1,0.5
596,original,10,0.4727441719521007,6.0,True,0,0,1,0.16666666666666666
596,biomarker_synonym,10,0.4925243917323205,6.0,True,0,0,1,0.16666666666666666
596,biomarker_order,10,0.600468089646398,6.0,True,0,0,1,0.16666666666666666
596,wording,10,0.5016351684446613,6.0,True,0,0,1,0.16666666666666666
597,original,3,0.9571075837742505,2.0,True,0,1,1,0.5
597,biomarker_synonym,3,0.9571075837742505,2.0,True,0,1,1,0.5
597,biomarker_order,3,0.9571075837742505,2.0,True,0,1,1,0.5
597,wording,3,0.9523499806426636,2.0,True,0,1,1,0.5
598,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
598,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
598,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
598,wording,3,0.9523499806426636,1.0,True,1,1,1,1.0
599,original,3,0.9571075837742505,1.0,True,1,1,1,1.0
599,biomarker_synonym,3,0.9571075837742505,1.0,True,1,1,1,1.0
599,biomarker_order,3,0.9571075837742505,1.0,True,1,1,1,1.0
599,wording,3,0.9571075837742505,1.0,True,1,1,1,1.0
600,original,3,0.9669841269841271,1.0,True,1,1,1,1.0
