statement_id,variant_type,top1,top2,top3,gap12,gap13,gap23,mean,std,min,max,range,cv,rank_baseline,found_baseline,recall@1_baseline,recall@5_baseline,mrr_baseline,best_k,rule_k,confidence,RCS_baseline,CRCS,selected_k,RCS_adaptive,rank_adaptive,found_adaptive,recall@1_adaptive,recall@5_adaptive,recall@10,mrr_adaptive
274,wording,0.8389153480529785,0.8370717763900757,0.8352766633033752,0.001843571662902832,0.0036386847496032715,0.0017951130867004395,0.8312871873378753,0.004249614635464153,0.8258708715438843,0.8389153480529785,0.013044476509094238,0.005112089660702186,2.0,True,0.0,1.0,0.5,3,10,1,0.9117334513691945,0.7430835096985265,5,0.7430835096985265,2.0,True,0,1,1,0.5
275,original,0.839584231376648,0.8354156017303467,0.8317550420761108,0.0041686296463012695,0.00782918930053711,0.00366055965423584,0.8265185177326202,0.007748507268333889,0.8133835792541504,0.839584231376648,0.02620065212249756,0.009374874370135457,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
275,biomarker_synonym,0.839584231376648,0.8354156017303467,0.8317550420761108,0.0041686296463012695,0.00782918930053711,0.00366055965423584,0.8265185177326202,0.007748507268333889,0.8133835792541504,0.839584231376648,0.02620065212249756,0.009374874370135457,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
275,biomarker_order,0.839584231376648,0.8354156017303467,0.8317550420761108,0.0041686296463012695,0.00782918930053711,0.00366055965423584,0.8265185177326202,0.007748507268333889,0.8133835792541504,0.839584231376648,0.02620065212249756,0.009374874370135457,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
275,wording,0.8399494290351868,0.8346694111824036,0.8316980600357056,0.005280017852783203,0.008251368999481201,0.002971351146697998,0.826120799779892,0.007911680288957945,0.8135225176811218,0.8399494290351868,0.02642691135406494,0.009576904843778173,3.0,True,0.0,1.0,0.3333333333333333,3,5,1,0.9942089009990918,0.9669841269841271,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
276,original,0.8326933979988098,0.8270740509033203,0.8227788805961609,0.005619347095489502,0.009914517402648926,0.004295170307159424,0.8171988606452942,0.00830993654220589,0.8054727911949158,0.8326933979988098,0.027220606803894043,0.010168805834658186,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
276,biomarker_synonym,0.8326933979988098,0.8270740509033203,0.8227788805961609,0.005619347095489502,0.009914517402648926,0.004295170307159424,0.8171988606452942,0.00830993654220589,0.8054727911949158,0.8326933979988098,0.027220606803894043,0.010168805834658186,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
276,biomarker_order,0.8326933979988098,0.8270740509033203,0.8227788805961609,0.005619347095489502,0.009914517402648926,0.004295170307159424,0.8171988606452942,0.00830993654220589,0.8054727911949158,0.8326933979988098,0.027220606803894043,0.010168805834658186,2.0,True,0.0,1.0,0.5,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
276,wording,0.8324644565582275,0.8224532604217529,0.8222528100013733,0.01001119613647461,0.010211646556854248,0.00020045042037963867,0.8153638780117035,0.008403599568504606,0.8045313358306885,0.8324644565582275,0.027933120727539062,0.01030656348058625,3.0,True,0.0,1.0,0.3333333333333333,3,3,1,1.0,0.9265732326292122,3,0.9265732326292122,3.0,True,0,1,1,0.3333333333333333
277,original,0.8366664052009583,0.8324695229530334,0.8288053274154663,0.004196882247924805,0.007861077785491943,0.0036641955375671387,0.8239723384380341,0.007510462223654588,0.8105651140213013,0.8366664052009583,0.026101291179656982,0.009114944608324863,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
277,biomarker_synonym,0.8366664052009583,0.8324695229530334,0.8288053274154663,0.004196882247924805,0.007861077785491943,0.0036641955375671387,0.8239723384380341,0.007510462223654588,0.8105651140213013,0.8366664052009583,0.026101291179656982,0.009114944608324863,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
277,biomarker_order,0.8366664052009583,0.8324695229530334,0.8288053274154663,0.004196882247924805,0.007861077785491943,0.0036641955375671387,0.8239723384380341,0.007510462223654588,0.8105651140213013,0.8366664052009583,0.026101291179656982,0.009114944608324863,2.0,True,0.0,1.0,0.5,3,10,1,1.0,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
277,wording,0.836873471736908,0.8316976428031921,0.8289807438850403,0.00517582893371582,0.007892727851867676,0.0027168989181518555,0.8236758887767792,0.007452577876322539,0.8108713030815125,0.836873471736908,0.026002168655395508,0.0090479495367895,3.0,True,0.0,1.0,0.3333333333333333,3,5,1,1.0,0.9669841269841271,3,0.9669841269841271,3.0,True,0,1,1,0.3333333333333333
278,original,0.8297891616821289,0.8243923187255859,0.8193894624710083,0.005396842956542969,0.010399699211120605,0.005002856254577637,0.8147390604019165,0.008152113569000531,0.8035670518875122,0.8297891616821289,0.0262221097946167,0.01000579690505944,2.0,True,0.0,1.0,0.5,3,5,1,0.8833333333333333,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
278,biomarker_synonym,0.8297891616821289,0.8243923187255859,0.8193894624710083,0.005396842956542969,0.010399699211120605,0.005002856254577637,0.8147390604019165,0.008152113569000531,0.8035670518875122,0.8297891616821289,0.0262221097946167,0.01000579690505944,2.0,True,0.0,1.0,0.5,3,5,1,0.8833333333333333,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
278,biomarker_order,0.8297891616821289,0.8243923187255859,0.8193894624710083,0.005396842956542969,0.010399699211120605,0.005002856254577637,0.8147390604019165,0.008152113569000531,0.8035670518875122,0.8297891616821289,0.0262221097946167,0.01000579690505944,2.0,True,0.0,1.0,0.5,3,5,1,0.8833333333333333,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
278,wording,0.8304000496864319,0.8207802772521973,0.8201867938041687,0.00961977243423462,0.010213255882263184,0.0005934834480285645,0.8136724531650543,0.008485678592488853,0.8011832237243652,0.8304000496864319,0.02921682596206665,0.010428863063362825,2.0,True,0.0,1.0,0.5,3,5,1,0.9478275529865126,0.9669841269841271,3,0.9669841269841271,2.0,True,0,1,1,0.5
279,original,0.8338149189949036,0.7950630187988281,0.7917004823684692,0.03875190019607544,0.042114436626434326,0.0033625364303588867,0.7772608816623687,0.022472826983986824,0.7576116323471069,0.8338149189949036,0.07620328664779663,0.028912849616107024,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
279,biomarker_synonym,0.8338149189949036,0.7950630187988281,0.7917004823684692,0.03875190019607544,0.042114436626434326,0.0033625364303588867,0.7772608816623687,0.022472826983986824,0.7576116323471069,0.8338149189949036,0.07620328664779663,0.028912849616107024,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
279,biomarker_order,0.8338149189949036,0.7950630187988281,0.7917004823684692,0.03875190019607544,0.042114436626434326,0.0033625364303588867,0.7772608816623687,0.022472826983986824,0.7576116323471069,0.8338149189949036,0.07620328664779663,0.028912849616107024,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
279,wording,0.8199039101600647,0.7761602997779846,0.7754662036895752,0.04374361038208008,0.0444377064704895,0.0006940960884094238,0.7647908449172973,0.020628268066928114,0.7479415535926819,0.8199039101600647,0.07196235656738281,0.02697243070314055,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9571075837742505,3,0.9571075837742505,1.0,True,1,1,1,1.0
280,original,0.8285970687866211,0.8252021670341492,0.8239242434501648,0.003394901752471924,0.004672825336456299,0.001277923583984375,0.8214140594005584,0.00373468346315313,0.8154871463775635,0.8285970687866211,0.013109922409057617,0.004546651497392901,1.0,True,1.0,1.0,1.0,1,10,1,0.3826535874389752,0.5215582908144707,10,0.5215582908144707,1.0,True,1,1,1,1.0
280,biomarker_synonym,0.8285970687866211,0.8252021670341492,0.8239242434501648,0.003394901752471924,0.004672825336456299,0.001277923583984375,0.8214140594005584,0.00373468346315313,0.8154871463775635,0.8285970687866211,0.013109922409057617,0.004546651497392901,1.0,True,1.0,1.0,1.0,1,10,1,0.3826535874389752,0.5215582908144707,10,0.5215582908144707,1.0,True,1,1,1,1.0
280,biomarker_order,0.8285970687866211,0.8252021670341492,0.8239242434501648,0.003394901752471924,0.004672825336456299,0.001277923583984375,0.8214140594005584,0.00373468346315313,0.8154871463775635,0.8285970687866211,0.013109922409057617,0.004546651497392901,1.0,True,1.0,1.0,1.0,1,10,1,0.3826535874389752,0.5215582908144707,10,0.5215582908144707,1.0,True,1,1,1,1.0
280,wording,0.8259239196777344,0.825839638710022,0.8243124485015869,8.428096771240234e-05,0.001611471176147461,0.0015271902084350586,0.8220606863498687,0.0031520759934509767,0.8159302473068237,0.8259239196777344,0.009993672370910645,0.003834359245966245,1.0,True,1.0,1.0,1.0,1,10,1,0.4136645804008099,0.5258173857567954,10,0.5258173857567954,1.0,True,1,1,1,1.0
281,original,0.8250086903572083,0.8235055804252625,0.822372555732727,0.0015031099319458008,0.002636134624481201,0.0011330246925354004,0.8182757794857025,0.004088093751830199,0.8125360012054443,0.8250086903572083,0.012472689151763916,0.004995985283102992,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.3676600868978002,0.5215582908144707,10,0.5215582908144707,3.0,True,0,1,1,0.3333333333333333
281,biomarker_synonym,0.8250086903572083,0.8235055804252625,0.822372555732727,0.0015031099319458008,0.002636134624481201,0.0011330246925354004,0.8182757794857025,0.004088093751830199,0.8125360012054443,0.8250086903572083,0.012472689151763916,0.004995985283102992,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.3676600868978002,0.5215582908144707,10,0.5215582908144707,3.0,True,0,1,1,0.3333333333333333
281,biomarker_order,0.8250086903572083,0.8235055804252625,0.822372555732727,0.0015031099319458008,0.002636134624481201,0.0011330246925354004,0.8182757794857025,0.004088093751830199,0.8125360012054443,0.8250086903572083,0.012472689151763916,0.004995985283102992,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.3676600868978002,0.5215582908144707,10,0.5215582908144707,3.0,True,0,1,1,0.3333333333333333
281,wording,0.8266757726669312,0.8247177004814148,0.8215957880020142,0.0019580721855163574,0.005079984664916992,0.0031219124794006348,0.8194708704948426,0.004067645145439656,0.8133889436721802,0.8266757726669312,0.013286828994750977,0.004963745865650335,4.0,True,0.0,1.0,0.25,5,10,0,0.43500800144749535,0.46420191928013443,10,0.46420191928013443,4.0,True,0,1,1,0.25
282,original,0.8274967670440674,0.8227478861808777,0.8222223520278931,0.004748880863189697,0.005274415016174316,0.0005255341529846191,0.8202757716178894,0.0034311572399814746,0.814757227897644,0.8274967670440674,0.01273953914642334,0.004182931349068075,1.0,True,1.0,1.0,1.0,1,10,1,0.38833256866862625,0.4633764726326525,10,0.4633764726326525,1.0,True,1,1,1,1.0
282,biomarker_synonym,0.8274967670440674,0.8227478861808777,0.8222223520278931,0.004748880863189697,0.005274415016174316,0.0005255341529846191,0.8202757716178894,0.0034311572399814746,0.814757227897644,0.8274967670440674,0.01273953914642334,0.004182931349068075,1.0,True,1.0,1.0,1.0,1,10,1,0.38833256866862625,0.4633764726326525,10,0.4633764726326525,1.0,True,1,1,1,1.0
282,biomarker_order,0.8274967670440674,0.8227478861808777,0.8222223520278931,0.004748880863189697,0.005274415016174316,0.0005255341529846191,0.8202757716178894,0.0034311572399814746,0.814757227897644,0.8274967670440674,0.01273953914642334,0.004182931349068075,1.0,True,1.0,1.0,1.0,1,10,1,0.38833256866862625,0.4633764726326525,10,0.4633764726326525,1.0,True,1,1,1,1.0
282,wording,0.8250410556793213,0.8233098983764648,0.8227108716964722,0.0017311573028564453,0.002330183982849121,0.0005990266799926758,0.8209219574928284,0.0024201658913561444,0.8168455958366394,0.8250410556793213,0.008195459842681885,0.0029481071486351213,1.0,True,1.0,1.0,1.0,1,10,1,0.511696914179576,0.5258173857567954,10,0.5258173857567954,1.0,True,1,1,1,1.0
283,original,0.8237082362174988,0.8213356733322144,0.8210275173187256,0.002372562885284424,0.0026807188987731934,0.00030815601348876953,0.8170477867126464,0.003844232699256834,0.8125582933425903,0.8237082362174988,0.011149942874908447,0.0047050279821746095,2.0,True,0.0,1.0,0.5,3,10,1,0.4098190715103098,0.5215582908144707,10,0.5215582908144707,2.0,True,0,1,1,0.5
283,biomarker_synonym,0.8237082362174988,0.8213356733322144,0.8210275173187256,0.002372562885284424,0.0026807188987731934,0.00030815601348876953,0.8170477867126464,0.003844232699256834,0.8125582933425903,0.8237082362174988,0.011149942874908447,0.0047050279821746095,2.0,True,0.0,1.0,0.5,3,10,1,0.4098190715103098,0.5215582908144707,10,0.5215582908144707,2.0,True,0,1,1,0.5
283,biomarker_order,0.8237082362174988,0.8213356733322144,0.8210275173187256,0.002372562885284424,0.0026807188987731934,0.00030815601348876953,0.8170477867126464,0.003844232699256834,0.8125582933425903,0.8237082362174988,0.011149942874908447,0.0047050279821746095,2.0,True,0.0,1.0,0.5,3,10,1,0.4098190715103098,0.5215582908144707,10,0.5215582908144707,2.0,True,0,1,1,0.5
283,wording,0.8243067264556885,0.8234279155731201,0.8209559917449951,0.0008788108825683594,0.0033507347106933594,0.002471923828125,0.8182807266712189,0.003838914563925443,0.8128490447998047,0.8243067264556885,0.011457681655883789,0.004691439549776784,3.0,True,0.0,1.0,0.3333333333333333,3,10,1,0.3973979173353311,0.5258173857567954,10,0.5258173857567954,3.0,True,0,1,1,0.3333333333333333
284,original,0.8211496472358704,0.7733830213546753,0.7667747139930725,0.04776662588119507,0.05437493324279785,0.006608307361602783,0.7680868089199067,0.01866892501781922,0.7527635097503662,0.8211496472358704,0.06838613748550415,0.024305748778672163,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
284,biomarker_synonym,0.8211496472358704,0.7733830213546753,0.7667747139930725,0.04776662588119507,0.05437493324279785,0.006608307361602783,0.7680868089199067,0.01866892501781922,0.7527635097503662,0.8211496472358704,0.06838613748550415,0.024305748778672163,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
284,biomarker_order,0.8211496472358704,0.7733830213546753,0.7667747139930725,0.04776662588119507,0.05437493324279785,0.006608307361602783,0.7680868089199067,0.01866892501781922,0.7527635097503662,0.8211496472358704,0.06838613748550415,0.024305748778672163,1.0,True,1.0,1.0,1.0,1,1,1,1.0,0.9669841269841271,3,0.9669841269841271,1.0,True,1,1,1,1.0
284,wording,0.8110411763191223,0.7676122784614563,0.7611876130104065,0.043428897857666016,0.04985356330871582,0.006424665451049805,0.7620717704296112,0.017086311540560818,0.7488137483596802,0.8110411763191223,0.06222742795944214,0.022420869271838482,1.0,True,1.0,1.0,1.0,1,1,1,0.9448164102564103,0.8952444602295424,3,0.8952444602295424,1.0,True,1,1,1,1.0
285,original,0.8462785482406616,0.8430403470993042,0.8385881781578064,0.003238201141357422,0.007690370082855225,0.004452168941497803,0.8355262160301209,0.005579970009765306,0.8283672332763672,0.8462785482406616,0.017911314964294434,0.006678390100406073,1.0,True,1.0,1.0,1.0,1,10,1,0.39331110352218607,0.5462336154897954,10,0.5462336154897954,1.0,True,1,1,1,1.0
285,biomarker_synonym,0.8462785482406616,0.8430403470993042,0.8385881781578064,0.003238201141357422,0.007690370082855225,0.004452168941497803,0.8355262160301209,0.005579970009765306,0.8283672332763672,0.8462785482406616,0.017911314964294434,0.006678390100406073,1.0,True,1.0,1.0,1.0,1,10,1,0.39331110352218607,0.5462336154897954,10,0.5462336154897954,1.0,True,1,1,1,1.0
285,biomarker_order,0.8462785482406616,0.8430403470993042,0.8385881781578064,0.003238201141357422,0.007690370082855225,0.004452168941497803,0.8355262160301209,0.005579970009765306,0.8283672332763672,0.8462785482406616,0.017911314964294434,0.006678390100406073,1.0,True,1.0,1.0,1.0,1,10,1,0.39331110352218607,0.5462336154897954,10,0.5462336154897954,1.0,True,1,1,1,1.0
285,wording,0.8461294174194336,0.8427612781524658,0.8405231833457947,0.0033681392669677734,0.005606234073638916,0.0022380948066711426,0.8368118643760681,0.004971296918116938,0.8296253681182861,0.8461294174194336,0.01650404930114746,0.005940758167695874,1.0,True,1.0,1.0,1.0,1,10,1,0.4610639586331006,0.5258173857567954,10,0.5258173857567954,1.0,True,1,1,1,1.0
286,original,0.8400516510009766,0.8375575542449951,0.8354158401489258,0.0024940967559814453,0.004635810852050781,0.002141714096069336,0.8316269814968109,0.00464103487395307,0.8265630602836609,0.8400516510009766,0.013488590717315674,0.005580668950398728,1.0,True,1.0,1.0,1.0,1,10,1,0.9796614980552529,0.9181818181818182,3,0.9181818181818182,1.0,True,1,1,1,1.0
